date,symbol,event_id,lvn_id,lvn_price,retest_number,retest_time_et,retest_end_time_et,seconds_from_0931,approach,approach_hypothetical_side,lvn_interaction,trade_logic,expected_reaction_side,lvn_zone_low,lvn_zone_high,entry_price,entry_time_et,seconds_touch_to_entry,entry_distance_from_lvn_ticks,zone_speed_ticks_per_second,deceleration_ratio,prior_movement_direction,prior_price,prior_move_from_open_ticks,distance_traveled_to_lvn_ticks,time_inside_lvn_zone_seconds,timing_precision,source_resolution_seconds,lvn_depth,lvn_width_ticks,lvn_volume,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,distance_to_context_poc_ticks,distance_to_context_vah_ticks,distance_to_context_val_ticks,distance_to_minute_poc_ticks,distance_to_open_ticks,distance_to_or_high_ticks,distance_to_or_low_ticks,open_vs_context_value,open_vs_context_poc,vwap,distance_to_vwap_ticks,vwap_slope_ticks,ema,distance_to_ema_ticks,ema_slope_ticks,realized_volatility,approach_speed_ticks_per_second,context_prob_D,minute_prob_D,context_prob_P,minute_prob_P,context_prob_b,minute_prob_b,context_prob_double,minute_prob_double,context_prob_trend_up,minute_prob_trend_up,context_prob_trend_down,minute_prob_trend_down,context_prob_unknown,minute_prob_unknown,rth_open,premarket_high,premarket_low,premarket_range_ticks,or_high,or_low,or_width_ticks,or_delta,or_volume,or_vwap,minute_profile_poc,previous_rth_close,gap_points,gap_ticks,gap_available,atr_points,atr_ticks,atr_available,lvn_retest_volume,lvn_retest_bid_volume,lvn_retest_ask_volume,lvn_retest_delta,total_retest_volume,big_trade_available,big_trade_count,big_trade_volume,iceberg_available,iceberg_count,absorption_available,absorption_count,tape_speed_trades_per_second,aggression_volume_per_second,aggression_delta_per_second,delta_touch_bar,delta_prev_bar,delta_change_touch_bar,imbalance_available,buy_imbalance_count,sell_imbalance_count,net_imbalance_count,outcome_start_policy,outcome_path_rows,max_up_ticks,max_down_ticks,time_to_max_up_seconds,time_to_max_down_seconds,mfe_ticks,mae_ticks,time_to_mfe_seconds,time_to_mae_seconds,mfe_mae_ratio,mae_before_mfe_ticks,max_pullback_before_mfe_ticks,rr_max_achievable,hit_plus_20,hit_minus_20,tp_sl_20_20_result,realized_r_20_20,exit_price_20_20,exit_time_et_20_20,trade_duration_seconds_20_20,hit_plus_40,hit_minus_40,tp_sl_40_40_result,realized_r_40_40,exit_price_40_40,exit_time_et_40_40,trade_duration_seconds_40_40,hit_plus_60,hit_minus_60,tp_sl_60_60_result,realized_r_60_60,exit_price_60_60,exit_time_et_60_60,trade_duration_seconds_60_60,hit_plus_80,hit_minus_80,tp_sl_80_80_result,realized_r_80_80,exit_price_80_80,exit_time_et_80_80,trade_duration_seconds_80_80
2022-04-06,NQ,20220406_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,14613.75,1,2022-04-06T09:32:00-04:00,2022-04-06T09:33:00-04:00,60.0,FROM_ABOVE,LONG,ACCEPTANCE,CONTINUATION,SHORT,14613.75,14613.75,14608.75,2022-04-06T09:32:00-04:00,0.0,20.0,,,UP,14621.25,70.0,30.0,120.0,BAR_UNORDERED,60.0,0.7538461538461538,5,24.0,unknown,0.38248819505470216,double,0.8877056169613352,30.0,15.0,70.0,-55.0,40.0,-85.0,75.0,INSIDE_VALUE,BELOW_POC,14618.92812298199,-20.71249192795949,0.0005569619481584832,14629.268707482992,-62.07482993196754,-0.0004416596640360539,6.087027670969665e-05,0.5,0.08554246234727955,0.015699462770152967,0.06712641090561781,0.015401084010318904,0.07052526025480335,0.01543321008809755,0.07272899986798938,0.8877056169613352,0.24551989558255666,0.02378683257190706,0.07606877598705115,0.026572741648288253,0.38248819505470216,0.015401051949899961,14603.75,14617.5,14585.0,130.0,14635.0,14595.0,160.0,852.0,5852.0,14614.855818523582,14627.5,,,,False,,,False,255.0,98.0,157.0,59.0,6726.0,False,,,False,,False,,52.80833333333333,56.05,-2.216666666666667,-120.0,11.0,-131.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,7,30.0,155.0,60.0,420.0,155.0,30.0,420.0,60.0,5.166666666666667,30.0,10.0,5.166666666666667,True,True,AMBIGUOUS,,,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14598.75,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14593.75,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14588.75,2022-04-06T09:35:00-04:00,180.0
2022-04-06,NQ,20220406_FIRST_MINUTE_0930_0931_LVN_01_R02,FIRST_MINUTE_0930_0931_LVN_01,14613.75,2,2022-04-06T09:33:00-04:00,2022-04-06T09:34:00-04:00,120.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,14613.75,14613.75,14600.0,2022-04-06T09:33:00-04:00,0.0,55.0,,,UP,14608.75,20.0,20.0,120.0,BAR_UNORDERED,60.0,0.7538461538461538,5,24.0,unknown,0.38248819505470216,double,0.8877056169613352,30.0,15.0,70.0,-55.0,40.0,-85.0,75.0,INSIDE_VALUE,BELOW_POC,14616.782167976831,-12.128671907325042,5.8675420155448414e-05,14626.481211532231,-50.9248461289244,-0.0008289586611527315,0.00018419851294967677,0.3333333333333333,0.08554246234727955,0.015699462770152967,0.06712641090561781,0.015401084010318904,0.07052526025480335,0.01543321008809755,0.07272899986798938,0.8877056169613352,0.24551989558255666,0.02378683257190706,0.07606877598705115,0.026572741648288253,0.38248819505470216,0.015401051949899961,14603.75,14617.5,14585.0,130.0,14635.0,14595.0,160.0,852.0,5852.0,14614.855818523582,14627.5,,,,False,,,False,235.0,88.0,147.0,59.0,6221.0,False,,,False,,False,,49.358333333333334,51.84166666666667,2.091666666666667,-146.0,-120.0,-26.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,6,55.0,120.0,60.0,360.0,120.0,55.0,360.0,60.0,2.1818181818181817,55.0,10.0,2.1818181818181817,True,True,AMBIGUOUS,,,2022-04-06T09:34:00-04:00,60.0,True,True,SL,-1.0,14610.0,2022-04-06T09:34:00-04:00,60.0,False,True,TP,1.0,14585.0,2022-04-06T09:35:00-04:00,120.0,False,True,TP,1.0,14580.0,2022-04-06T09:36:00-04:00,180.0
2022-04-06,NQ,20220406_FIRST_MINUTE_0930_0931_LVN_01_R03,FIRST_MINUTE_0930_0931_LVN_01,14613.75,3,2022-04-06T09:34:00-04:00,2022-04-06T09:34:00-04:00,180.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,14613.75,14613.75,14602.5,2022-04-06T09:34:00-04:00,0.0,45.0,,,DOWN,14600.0,-15.0,55.0,60.0,BAR_UNORDERED,60.0,0.7538461538461538,5,24.0,unknown,0.38248819505470216,double,0.8877056169613352,30.0,15.0,70.0,-55.0,40.0,-85.0,75.0,INSIDE_VALUE,BELOW_POC,14614.575478718127,-3.301914872507041,-0.0003859949056512366,14624.1972866244,-41.78914649759827,-0.0011783515679505612,0.0008111255491390925,0.9166666666666666,0.08554246234727955,0.015699462770152967,0.06712641090561781,0.015401084010318904,0.07052526025480335,0.01543321008809755,0.07272899986798938,0.8877056169613352,0.24551989558255666,0.02378683257190706,0.07606877598705115,0.026572741648288253,0.38248819505470216,0.015401051949899961,14603.75,14617.5,14585.0,130.0,14635.0,14595.0,160.0,852.0,5852.0,14614.855818523582,14627.5,,,,False,,,False,17.0,4.0,13.0,9.0,3239.0,False,,,False,,False,,51.68333333333333,53.983333333333334,6.616666666666666,397.0,-146.0,543.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,5,15.0,130.0,60.0,300.0,130.0,15.0,300.0,60.0,8.666666666666666,15.0,10.0,8.666666666666666,False,True,TP,1.0,14597.5,2022-04-06T09:35:00-04:00,60.0,False,True,TP,1.0,14592.5,2022-04-06T09:35:00-04:00,60.0,False,True,TP,1.0,14587.5,2022-04-06T09:35:00-04:00,60.0,False,True,TP,1.0,14582.5,2022-04-06T09:35:00-04:00,60.0
2022-04-06,NQ,20220406_FIRST_MINUTE_0930_0931_LVN_02_R01,FIRST_MINUTE_0930_0931_LVN_02,14621.25,1,2022-04-06T09:31:00-04:00,2022-04-06T09:32:00-04:00,0.0,FROM_ABOVE,LONG,ACCEPTANCE,CONTINUATION,SHORT,14621.25,14622.5,14608.75,2022-04-06T09:32:00-04:00,60.0,50.0,0.8333333333333334,1.1111111111111112,UP,14632.5,115.0,45.0,120.0,BAR_UNORDERED,60.0,0.6457142857142857,10,31.0,unknown,0.38248819505470216,double,0.8877056169613352,60.0,45.0,100.0,-25.0,70.0,-55.0,105.0,INSIDE_VALUE,BELOW_POC,14623.277126459336,-8.108505837342818,0.0011517675365005943,14631.42857142857,-40.714285714282596,-0.00014644504649624125,0.0,0.75,0.08554246234727955,0.015699462770152967,0.06712641090561781,0.015401084010318904,0.07052526025480335,0.01543321008809755,0.07272899986798938,0.8877056169613352,0.24551989558255666,0.02378683257190706,0.07606877598705115,0.026572741648288253,0.38248819505470216,0.015401051949899961,14603.75,14617.5,14585.0,130.0,14635.0,14595.0,160.0,852.0,5852.0,14614.855818523582,14627.5,,,,False,,,False,63.0,38.0,25.0,-13.0,8085.0,False,,,False,,False,,61.925,67.375,-0.9083333333333333,11.0,852.0,-841.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,7,30.0,155.0,60.0,420.0,155.0,30.0,420.0,60.0,5.166666666666667,30.0,10.0,5.166666666666667,True,True,AMBIGUOUS,,,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14598.75,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14593.75,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14588.75,2022-04-06T09:35:00-04:00,180.0
2022-04-06,NQ,20220406_FIRST_MINUTE_0930_0931_LVN_02_R02,FIRST_MINUTE_0930_0931_LVN_02,14621.25,2,2022-04-06T09:32:00-04:00,2022-04-06T09:32:00-04:00,60.0,FROM_ABOVE,LONG,ACCEPTANCE,CONTINUATION,SHORT,14621.25,14622.5,14608.75,2022-04-06T09:32:00-04:00,0.0,50.0,,,UP,14632.5,115.0,45.0,60.0,BAR_UNORDERED,60.0,0.6457142857142857,10,31.0,unknown,0.38248819505470216,double,0.8877056169613352,60.0,45.0,100.0,-25.0,70.0,-55.0,105.0,INSIDE_VALUE,BELOW_POC,14618.92812298199,9.28750807204051,0.0005569619481584832,14629.268707482992,-32.07482993196754,-0.0004416596640360539,6.087027670969665e-05,0.375,0.08554246234727955,0.015699462770152967,0.06712641090561781,0.015401084010318904,0.07052526025480335,0.01543321008809755,0.07272899986798938,0.8877056169613352,0.24551989558255666,0.02378683257190706,0.07606877598705115,0.026572741648288253,0.38248819505470216,0.015401051949899961,14603.75,14617.5,14585.0,130.0,14635.0,14595.0,160.0,852.0,5852.0,14614.855818523582,14627.5,,,,False,,,False,56.0,31.0,25.0,-6.0,3744.0,False,,,False,,False,,58.583333333333336,62.4,-2.0,-120.0,11.0,-131.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,7,30.0,155.0,60.0,420.0,155.0,30.0,420.0,60.0,5.166666666666667,30.0,10.0,5.166666666666667,True,True,AMBIGUOUS,,,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14598.75,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14593.75,2022-04-06T09:33:00-04:00,60.0,False,True,TP,1.0,14588.75,2022-04-06T09:35:00-04:00,180.0
2022-04-07,NQ,20220407_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,14482.5,1,2022-04-07T09:31:00-04:00,2022-04-07T09:32:00-04:00,0.0,FROM_ABOVE,LONG,ACCEPTANCE,CONTINUATION,SHORT,14482.5,14482.5,14466.25,2022-04-07T09:31:00-04:00,0.0,65.0,,,UP,14483.75,65.0,5.0,120.0,BAR_UNORDERED,60.0,0.7933579335793358,5,28.0,trend_down,0.4752939892569855,trend_down,0.7369894947229482,80.0,-45.0,120.0,75.0,60.0,-30.0,90.0,INSIDE_VALUE,ABOVE_POC,14473.995029890171,34.019880439314875,0.00027397109280321024,14482.083333333334,1.6666666666642413,-0.00023014297632393223,0.0,0.08333333333333333,0.0638900498522933,0.042245206418900026,0.06335466468838385,0.04200635885387538,0.06326670457585136,0.041966259966422295,0.09586088145051215,0.045660396631559116,0.0662915170758636,0.04235352260253073,0.4752939892569855,0.7369894947229482,0.1720421931001102,0.04877876080376426,14467.5,14523.75,14451.25,290.0,14490.0,14460.0,120.0,-4.0,4288.0,14472.012301772387,14463.75,,,,False,,,False,241.0,143.0,98.0,-45.0,5124.0,False,,,False,,False,,40.3,42.7,0.16666666666666666,-219.0,-4.0,-215.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,450.0,15.0,420.0,60.0,15.0,450.0,60.0,420.0,0.03333333333333333,115.0,0.0,0.13043478260869565,True,False,SL,-1.0,14471.25,2022-04-07T09:32:00-04:00,60.0,True,False,SL,-1.0,14476.25,2022-04-07T09:32:00-04:00,60.0,True,False,SL,-1.0,14481.25,2022-04-07T09:32:00-04:00,60.0,True,False,SL,-1.0,14486.25,2022-04-07T09:32:00-04:00,60.0
2022-04-07,NQ,20220407_FIRST_MINUTE_0930_0931_LVN_01_R02,FIRST_MINUTE_0930_0931_LVN_01,14482.5,2,2022-04-07T09:32:00-04:00,2022-04-07T09:32:00-04:00,60.0,FROM_BELOW,SHORT,ACCEPTANCE,CONTINUATION,LONG,14482.5,14482.5,14486.25,2022-04-07T09:32:00-04:00,0.0,15.0,,,DOWN,14466.25,-5.0,65.0,60.0,BAR_UNORDERED,60.0,0.7933579335793358,5,28.0,trend_down,0.4752939892569855,trend_down,0.7369894947229482,80.0,-45.0,120.0,75.0,60.0,-30.0,90.0,INSIDE_VALUE,ABOVE_POC,14475.940687420314,26.237250318743463,0.0005427468560080224,14482.480158730159,0.07936507936392445,-0.00017534702958079678,0.0018319573459470604,1.0833333333333333,0.0638900498522933,0.042245206418900026,0.06335466468838385,0.04200635885387538,0.06326670457585136,0.041966259966422295,0.09586088145051215,0.045660396631559116,0.0662915170758636,0.04235352260253073,0.4752939892569855,0.7369894947229482,0.1720421931001102,0.04877876080376426,14467.5,14523.75,14451.25,290.0,14490.0,14460.0,120.0,-4.0,4288.0,14472.012301772387,14463.75,,,,False,,,False,60.0,27.0,33.0,6.0,2219.0,False,,,False,,False,,34.36666666666667,36.983333333333334,3.9833333333333334,239.0,-219.0,458.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,7,370.0,-5.0,360.0,60.0,370.0,-5.0,360.0,60.0,-74.0,-5.0,55.0,370.0,True,False,TP,1.0,14491.25,2022-04-07T09:33:00-04:00,60.0,True,False,TP,1.0,14496.25,2022-04-07T09:33:00-04:00,60.0,True,False,TP,1.0,14501.25,2022-04-07T09:33:00-04:00,60.0,True,False,TP,1.0,14506.25,2022-04-07T09:33:00-04:00,60.0
2022-04-12,NQ,20220412_FIRST_MINUTE_0930_0931_LVN_01_R01,FIRST_MINUTE_0930_0931_LVN_01,14170.0,1,2022-04-12T09:31:00-04:00,2022-04-12T09:32:00-04:00,0.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,14170.0,14170.0,14158.75,2022-04-12T09:31:00-04:00,0.0,45.0,,,DOWN,14163.75,-145.0,25.0,120.0,BAR_UNORDERED,60.0,0.6293929712460065,5,58.0,trend_up,0.7599480696250092,double,0.3219240928201836,-355.0,-395.0,-60.0,-35.0,-120.0,-135.0,25.0,INSIDE_VALUE,BELOW_POC,14176.435988302934,-25.74395321173506,-0.0009983073685798033,14163.273809523811,26.904761904756015,-6.724073443702572e-05,0.0,0.4166666666666667,0.026960273923821727,0.07248109511481184,0.02683756445223592,0.06593710374056518,0.026858381738683018,0.06464851412062458,0.10557691133906764,0.3219240928201836,0.7599480696250092,0.09667511070973213,0.026981251583256902,0.11648484349561301,0.026837547337925708,0.26184923999846976,14200.0,14285.0,14042.5,970.0,14203.75,14163.75,160.0,-645.0,5987.0,14183.515742441958,14178.75,,,,False,,,False,754.0,351.0,403.0,52.0,6914.0,False,,,False,,False,,52.63333333333333,57.61666666666667,5.733333333333333,377.0,-645.0,1022.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,8,90.0,180.0,480.0,300.0,180.0,90.0,300.0,480.0,2.0,85.0,20.0,2.1176470588235294,True,True,SL,-1.0,14163.75,2022-04-12T09:32:00-04:00,60.0,True,True,SL,-1.0,14168.75,2022-04-12T09:32:00-04:00,60.0,True,True,SL,-1.0,14173.75,2022-04-12T09:32:00-04:00,60.0,True,True,SL,-1.0,14178.75,2022-04-12T09:32:00-04:00,60.0
2022-04-12,NQ,20220412_FIRST_MINUTE_0930_0931_LVN_01_R02,FIRST_MINUTE_0930_0931_LVN_01,14170.0,2,2022-04-12T09:32:00-04:00,2022-04-12T09:32:00-04:00,60.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,14170.0,14170.0,14160.0,2022-04-12T09:32:00-04:00,0.0,40.0,,,DOWN,14158.75,-165.0,45.0,60.0,BAR_UNORDERED,60.0,0.6293929712460065,5,58.0,trend_up,0.7599480696250092,double,0.3219240928201836,-355.0,-395.0,-60.0,-35.0,-120.0,-135.0,25.0,INSIDE_VALUE,BELOW_POC,14175.202794357027,-20.81117742810602,-0.001172198520576187,14162.962018140592,28.151927437633276,-0.00011126740579433293,0.0003120451515818594,0.75,0.026960273923821727,0.07248109511481184,0.02683756445223592,0.06593710374056518,0.026858381738683018,0.06464851412062458,0.10557691133906764,0.3219240928201836,0.7599480696250092,0.09667511070973213,0.026981251583256902,0.11648484349561301,0.026837547337925708,0.26184923999846976,14200.0,14285.0,14042.5,970.0,14203.75,14163.75,160.0,-645.0,5987.0,14183.515742441958,14178.75,,,,False,,,False,272.0,137.0,135.0,-2.0,2813.0,False,,,False,,False,,44.11666666666667,46.88333333333333,5.183333333333334,311.0,377.0,-66.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,7,85.0,185.0,420.0,240.0,185.0,85.0,240.0,420.0,2.176470588235294,35.0,20.0,5.285714285714286,True,True,TP,1.0,14155.0,2022-04-12T09:33:00-04:00,60.0,True,True,TP,1.0,14150.0,2022-04-12T09:33:00-04:00,60.0,True,True,TP,1.0,14145.0,2022-04-12T09:33:00-04:00,60.0,True,True,TP,1.0,14140.0,2022-04-12T09:33:00-04:00,60.0
2022-04-12,NQ,20220412_FIRST_MINUTE_0930_0931_LVN_01_R03,FIRST_MINUTE_0930_0931_LVN_01,14170.0,3,2022-04-12T09:39:00-04:00,2022-04-12T09:39:00-04:00,480.0,FROM_BELOW,SHORT,REJECTION,REVERSAL,SHORT,14170.0,14170.0,14158.75,2022-04-12T09:39:00-04:00,0.0,45.0,,,DOWN,14148.75,-205.0,85.0,60.0,BAR_UNORDERED,60.0,0.6293929712460065,5,58.0,trend_up,0.7599480696250092,double,0.3219240928201836,-355.0,-395.0,-60.0,-35.0,-120.0,-135.0,25.0,INSIDE_VALUE,BELOW_POC,14155.706897505393,57.172409978426,-0.0013296899068691006,14153.45911011561,66.16355953756283,-0.0010054785740201905,0.0031778353826777614,1.4166666666666667,0.026960273923821727,0.07248109511481184,0.02683756445223592,0.06593710374056518,0.026858381738683018,0.06464851412062458,0.10557691133906764,0.3219240928201836,0.7599480696250092,0.09667511070973213,0.026981251583256902,0.11648484349561301,0.026837547337925708,0.26184923999846976,14200.0,14285.0,14042.5,970.0,14203.75,14163.75,160.0,-645.0,5987.0,14183.515742441958,14178.75,,,,False,,,False,111.0,46.0,65.0,19.0,4597.0,False,,,False,,False,,69.23333333333333,76.61666666666666,5.95,357.0,414.0,-57.0,True,0,0,0,NEXT_BAR_CAUSAL_CONSERVATIVE,0,,,,,,,,,,,,,False,False,NO_PATH,,,,,False,False,NO_PATH,,,,,False,False,NO_PATH,,,,,False,False,NO_PATH,,,,
