request_id,BurstId,fecha,year,burst_side,resolved_raw_symbol,outcome_file,decision_utc,p0_ts_event,p0_price_databento,p0_lag_ms,atas_decision_price,atas_databento_p0_abs_ticks,post_t_match_events,base_label,low_85_label,high_115_label,tau_push,tau_A,tau_B,max_directional_ticks,min_directional_ticks,record_ordinal_unique,used_match_events_closed,used_match_events_single_ts_event,maybe_bad_book_zero,sequence_regressions_zero,double_decode_deterministic,p0_within_prior_100ms,post_trade_available,contract_single,contract_symbol_match,atas_databento_p0_within_2_ticks,information_status
NQ_JOINT_AB_V4_MBO_2023-03-28_LB_20230328_093202_SELL_0001,LB_20230328_093202_SELL_0001,2023-03-28,2023,SELL,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-03-28_LB_20230328_093202_SELL_0001_PAD100MS.mbo.dbn.zst,2023-03-28T13:32:03.022952+00:00,2023-03-28T13:32:03.022568749+00:00,12749.0,0.383,12748.75,1.0,311,C_VARIABLE,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-03-28T13:32:05.255483093+00:00,,,25.0,-7.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-04-03_LB_20230403_093250_BUY_0001,LB_20230403_093250_BUY_0001,2023-04-03,2023,BUY,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-04-03_LB_20230403_093250_BUY_0001_PAD100MS.mbo.dbn.zst,2023-04-03T13:32:51.099847+00:00,2023-04-03T13:32:51.099580369+00:00,13217.25,0.266,13217.5,1.0,141,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,5.0,-13.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-04-04_LB_20230404_093600_SELL_0001,LB_20230404_093600_SELL_0001,2023-04-04,2023,SELL,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-04-04_LB_20230404_093600_SELL_0001_PAD100MS.mbo.dbn.zst,2023-04-04T13:36:01.053737+00:00,2023-04-04T13:36:01.053401423+00:00,13270.0,0.335,13271.25,5.0,142,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-04-04T13:36:01.532315559+00:00,,,8.0,-9.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-04-19_LB_20230419_093353_SELL_0001,LB_20230419_093353_SELL_0001,2023-04-19,2023,SELL,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-04-19_LB_20230419_093353_SELL_0001_PAD100MS.mbo.dbn.zst,2023-04-19T13:33:54.064843+00:00,2023-04-19T13:33:54.064467257+00:00,13105.0,0.375,13105.0,0.0,235,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,3.0,-10.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-04-26_LB_20230426_093201_SELL_0001,LB_20230426_093201_SELL_0001,2023-04-26,2023,SELL,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-04-26_LB_20230426_093201_SELL_0001_PAD100MS.mbo.dbn.zst,2023-04-26T13:32:02.055938+00:00,2023-04-26T13:32:02.055637169+00:00,12921.5,0.3,12921.25,1.0,407,A_ABSORCION_LIMPIA,A_ABSORCION_LIMPIA,A_ABSORCION_LIMPIA,2023-04-26T13:32:02.894434935+00:00,2023-04-26T13:32:05.093813838+00:00,,12.0,-17.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-05-03_LB_20230503_093500_BUY_0001,LB_20230503_093500_BUY_0001,2023-05-03,2023,BUY,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-05-03_LB_20230503_093500_BUY_0001_PAD100MS.mbo.dbn.zst,2023-05-03T13:35:01.053012+00:00,2023-05-03T13:35:01.052621001+00:00,13208.5,0.39,13208.75,1.0,208,C_VARIABLE,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-05-03T13:35:01.945024811+00:00,,,19.0,1.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-05-11_LB_20230511_093202_SELL_0001,LB_20230511_093202_SELL_0001,2023-05-11,2023,SELL,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-05-11_LB_20230511_093202_SELL_0001_PAD100MS.mbo.dbn.zst,2023-05-11T13:32:03.023827+00:00,2023-05-11T13:32:03.023471291+00:00,13399.5,0.355,13400.0,2.0,413,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-05-11T13:32:03.685656133+00:00,,,7.0,-5.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-05-18_LB_20230518_093436_BUY_0001,LB_20230518_093436_BUY_0001,2023-05-18,2023,BUY,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-05-18_LB_20230518_093436_BUY_0001_PAD100MS.mbo.dbn.zst,2023-05-18T13:34:37.130016+00:00,2023-05-18T13:34:37.129729735+00:00,13680.5,0.28600000000000003,13681.25,3.0,163,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,4.0,-3.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-05-22_LB_20230522_093356_BUY_0001,LB_20230522_093356_BUY_0001,2023-05-22,2023,BUY,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-05-22_LB_20230522_093356_BUY_0001_PAD100MS.mbo.dbn.zst,2023-05-22T13:33:57.065921+00:00,2023-05-22T13:33:57.065571115+00:00,13875.25,0.34900000000000003,13876.25,4.0,371,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-05-22T13:34:01.273088507+00:00,,,13.0,-3.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-05-26_LB_20230526_093357_BUY_0001,LB_20230526_093357_BUY_0001,2023-05-26,2023,BUY,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-05-26_LB_20230526_093357_BUY_0001_PAD100MS.mbo.dbn.zst,2023-05-26T13:33:58.020596+00:00,2023-05-26T13:33:58.020413775+00:00,14044.5,0.182,14045.0,2.0,399,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-05-26T13:34:00.393609183+00:00,,,10.0,-5.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-05-31_LB_20230531_093156_BUY_0001,LB_20230531_093156_BUY_0001,2023-05-31,2023,BUY,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-05-31_LB_20230531_093156_BUY_0001_PAD100MS.mbo.dbn.zst,2023-05-31T13:31:57.052030+00:00,2023-05-31T13:31:57.051725993+00:00,14348.0,0.304,14348.75,3.0,435,B_BREAKOUT_LIMPIO,B_BREAKOUT_LIMPIO,B_BREAKOUT_LIMPIO,2023-05-31T13:31:57.821895635+00:00,,2023-05-31T13:31:59.469775245+00:00,30.0,0.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-06-05_LB_20230605_093500_BUY_0001,LB_20230605_093500_BUY_0001,2023-06-05,2023,BUY,NQM3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-06-05_LB_20230605_093500_BUY_0001_PAD100MS.mbo.dbn.zst,2023-06-05T13:35:01.036505+00:00,2023-06-05T13:35:01.036228127+00:00,14611.0,0.27599999999999997,14611.25,1.0,325,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,2.0,-30.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-06-22_LB_20230622_093240_BUY_0001,LB_20230622_093240_BUY_0001,2023-06-22,2023,BUY,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-06-22_LB_20230622_093240_BUY_0001_PAD100MS.mbo.dbn.zst,2023-06-22T13:32:41.030431+00:00,2023-06-22T13:32:41.030075327+00:00,14999.75,0.355,15000.0,1.0,382,B_BREAKOUT_LIMPIO,B_BREAKOUT_LIMPIO,B_BREAKOUT_LIMPIO,2023-06-22T13:32:41.152492409+00:00,,2023-06-22T13:32:41.995327747+00:00,31.0,1.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-06-23_LB_20230623_093159_BUY_0001,LB_20230623_093159_BUY_0001,2023-06-23,2023,BUY,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-06-23_LB_20230623_093159_BUY_0001_PAD100MS.mbo.dbn.zst,2023-06-23T13:32:00.009044+00:00,2023-06-23T13:32:00.008763487+00:00,15060.5,0.27999999999999997,15061.25,3.0,332,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-06-23T13:32:02.863999823+00:00,,,18.0,-9.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-06-30_LB_20230630_093123_BUY_0001,LB_20230630_093123_BUY_0001,2023-06-30,2023,BUY,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-06-30_LB_20230630_093123_BUY_0001_PAD100MS.mbo.dbn.zst,2023-06-30T13:31:24.087132+00:00,2023-06-30T13:31:24.086834493+00:00,15258.25,0.297,15258.75,2.0,320,B_BREAKOUT_LIMPIO,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-06-30T13:31:24.496304873+00:00,,2023-06-30T13:31:25.962352571+00:00,31.0,-1.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-07-18_LB_20230718_093258_SELL_0002,LB_20230718_093258_SELL_0002,2023-07-18,2023,SELL,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-07-18_LB_20230718_093258_SELL_0002_PAD100MS.mbo.dbn.zst,2023-07-18T13:32:59.057619+00:00,2023-07-18T13:32:59.057327449+00:00,15779.75,0.29100000000000004,15780.0,1.0,297,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,5.0,-8.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-07-20_LB_20230720_093345_SELL_0001,LB_20230720_093345_SELL_0001,2023-07-20,2023,SELL,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-07-20_LB_20230720_093345_SELL_0001_PAD100MS.mbo.dbn.zst,2023-07-20T13:33:46.040713+00:00,2023-07-20T13:33:46.040404743+00:00,15870.25,0.308,15871.25,4.0,148,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,1.0,-15.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-07-27_LB_20230727_093300_BUY_0001,LB_20230727_093300_BUY_0001,2023-07-27,2023,BUY,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-07-27_LB_20230727_093300_BUY_0001_PAD100MS.mbo.dbn.zst,2023-07-27T13:33:01.089165+00:00,2023-07-27T13:33:01.089083161+00:00,15852.0,0.081,15852.5,2.0,446,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-07-27T13:33:03.410558327+00:00,,,14.0,0.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-08-08_LB_20230808_093726_SELL_0001,LB_20230808_093726_SELL_0001,2023-08-08,2023,SELL,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-08-08_LB_20230808_093726_SELL_0001_PAD100MS.mbo.dbn.zst,2023-08-08T13:37:27.058667+00:00,2023-08-08T13:37:27.058395969+00:00,15349.75,0.27099999999999996,15350.0,1.0,158,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,-0.0,-15.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-08-24_LB_20230824_093139_SELL_0001,LB_20230824_093139_SELL_0001,2023-08-24,2023,SELL,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-08-24_LB_20230824_093139_SELL_0001_PAD100MS.mbo.dbn.zst,2023-08-24T13:31:40.065524+00:00,2023-08-24T13:31:40.065152979+00:00,15300.25,0.371,15300.0,1.0,341,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,6.0,-9.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-08-25_LB_20230825_093257_BUY_0001,LB_20230825_093257_BUY_0001,2023-08-25,2023,BUY,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-08-25_LB_20230825_093257_BUY_0001_PAD100MS.mbo.dbn.zst,2023-08-25T13:32:58.084006+00:00,2023-08-25T13:32:58.083665051+00:00,14932.5,0.34,14933.75,5.0,276,C_VARIABLE,C_VARIABLE,C_VARIABLE,,,,3.0,-17.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-08-29_LB_20230829_093105_SELL_0001,LB_20230829_093105_SELL_0001,2023-08-29,2023,SELL,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-08-29_LB_20230829_093105_SELL_0001_PAD100MS.mbo.dbn.zst,2023-08-29T13:31:06.065128+00:00,2023-08-29T13:31:06.064799917+00:00,15072.25,0.328,15073.75,6.0,279,C_VARIABLE,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-08-29T13:31:06.503630033+00:00,,,19.0,-2.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-08-31_LB_20230831_093357_BUY_0001,LB_20230831_093357_BUY_0001,2023-08-31,2023,BUY,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-08-31_LB_20230831_093357_BUY_0001_PAD100MS.mbo.dbn.zst,2023-08-31T13:33:58.049564+00:00,2023-08-31T13:33:58.049304345+00:00,15551.25,0.259,15552.5,5.0,329,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-08-31T13:34:01.041784767+00:00,,,10.0,-17.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-05_LB_20230905_093500_SELL_0002,LB_20230905_093500_SELL_0002,2023-09-05,2023,SELL,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-05_LB_20230905_093500_SELL_0002_PAD100MS.mbo.dbn.zst,2023-09-05T13:35:01.010477+00:00,2023-09-05T13:35:01.010112493+00:00,15456.5,0.364,15457.5,4.0,226,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-09-05T13:35:04.792305757+00:00,,,12.0,-13.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-07_LB_20230907_093117_SELL_0001,LB_20230907_093117_SELL_0001,2023-09-07,2023,SELL,NQU3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-07_LB_20230907_093117_SELL_0001_PAD100MS.mbo.dbn.zst,2023-09-07T13:31:18.033798+00:00,2023-09-07T13:31:18.033599667+00:00,15181.0,0.19799999999999998,15181.25,1.0,493,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-09-07T13:31:18.720666243+00:00,,,18.0,-0.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-14_LB_20230914_093127_SELL_0001,LB_20230914_093127_SELL_0001,2023-09-14,2023,SELL,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-14_LB_20230914_093127_SELL_0001_PAD100MS.mbo.dbn.zst,2023-09-14T13:31:28.062159+00:00,2023-09-14T13:31:28.061779611+00:00,15602.5,0.379,15602.5,0.0,389,C_VARIABLE,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-09-14T13:31:28.830079627+00:00,,,20.0,-4.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-15_LB_20230915_093253_SELL_0001,LB_20230915_093253_SELL_0001,2023-09-15,2023,SELL,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-15_LB_20230915_093253_SELL_0001_PAD100MS.mbo.dbn.zst,2023-09-15T13:32:54.037055+00:00,2023-09-15T13:32:54.036799013+00:00,15586.0,0.255,15587.5,6.0,318,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-09-15T13:32:58.950307227+00:00,,,14.0,-9.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-19_LB_20230919_093101_SELL_0001,LB_20230919_093101_SELL_0001,2023-09-19,2023,SELL,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-19_LB_20230919_093101_SELL_0001_PAD100MS.mbo.dbn.zst,2023-09-19T13:31:02.011884+00:00,2023-09-19T13:31:02.011829795+00:00,15330.0,0.054,15331.25,5.0,552,C_VARIABLE,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-09-19T13:31:05.523589589+00:00,,,22.0,-6.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-22_LB_20230922_093553_SELL_0001,LB_20230922_093553_SELL_0001,2023-09-22,2023,SELL,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-22_LB_20230922_093553_SELL_0001_PAD100MS.mbo.dbn.zst,2023-09-22T13:35:54.074897+00:00,2023-09-22T13:35:54.074625525+00:00,14908.25,0.27099999999999996,14908.75,2.0,194,A_ABSORCION_LIMPIA,A_ABSORCION_LIMPIA,C_VARIABLE,2023-09-22T13:35:54.833016681+00:00,2023-09-22T13:35:57.611138152+00:00,,7.0,-12.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-26_LB_20230926_093118_SELL_0002,LB_20230926_093118_SELL_0002,2023-09-26,2023,SELL,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-26_LB_20230926_093118_SELL_0002_PAD100MS.mbo.dbn.zst,2023-09-26T13:31:19.035798+00:00,2023-09-26T13:31:19.035494903+00:00,14817.5,0.303,14818.75,5.0,294,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-09-26T13:31:20.892039579+00:00,,,19.0,-3.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-09-27_LB_20230927_093102_BUY_0001,LB_20230927_093102_BUY_0001,2023-09-27,2023,BUY,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-09-27_LB_20230927_093102_BUY_0001_PAD100MS.mbo.dbn.zst,2023-09-27T13:31:03.091962+00:00,2023-09-27T13:31:03.091641595+00:00,14777.5,0.32,14777.5,0.0,298,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-09-27T13:31:07.198291881+00:00,,,10.0,-7.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-10-02_LB_20231002_093150_BUY_0001,LB_20231002_093150_BUY_0001,2023-10-02,2023,BUY,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-10-02_LB_20231002_093150_BUY_0001_PAD100MS.mbo.dbn.zst,2023-10-02T13:31:51.110444+00:00,2023-10-02T13:31:51.110160533+00:00,14879.0,0.283,14880.0,4.0,213,B_BREAKOUT_LIMPIO,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-10-02T13:31:52.061984223+00:00,,2023-10-02T13:31:55.467156941+00:00,20.0,0.0,True,True,True,True,True,True,True,True,True,True,False,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-10-16_LB_20231016_093102_BUY_0001,LB_20231016_093102_BUY_0001,2023-10-16,2023,BUY,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-10-16_LB_20231016_093102_BUY_0001_PAD100MS.mbo.dbn.zst,2023-10-16T13:31:03.023753+00:00,2023-10-16T13:31:03.023615785+00:00,15189.75,0.13699999999999998,15190.0,1.0,430,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-10-16T13:31:04.892958273+00:00,,,11.0,-5.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-10-27_LB_20231027_093329_BUY_0001,LB_20231027_093329_BUY_0001,2023-10-27,2023,BUY,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-10-27_LB_20231027_093329_BUY_0001_PAD100MS.mbo.dbn.zst,2023-10-27T13:33:30.047860+00:00,2023-10-27T13:33:30.047530845+00:00,14344.5,0.32899999999999996,14345.0,2.0,349,C_VARIABLE,B_BREAKOUT_LIMPIO,C_VARIABLE,2023-10-27T13:33:30.650224823+00:00,,,19.0,0.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
NQ_JOINT_AB_V4_MBO_2023-11-02_LB_20231102_093203_SELL_0001,LB_20231102_093203_SELL_0001,2023-11-02,2023,SELL,NQZ3,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2023-11-02_LB_20231102_093203_SELL_0001_PAD100MS.mbo.dbn.zst,2023-11-02T13:32:04.053384+00:00,2023-11-02T13:32:04.053086019+00:00,14908.25,0.297,14908.75,2.0,335,C_VARIABLE,C_VARIABLE,C_VARIABLE,2023-11-02T13:32:04.793597171+00:00,,,15.0,-3.0,True,True,True,True,True,True,True,True,True,True,True,INSTRUMENT_DIAGNOSTIC_NEVER_PREDICTIVE_EVIDENCE
